interacting_pair	variable	pvalue	mean	part1	part2	tissue	Type1	Type2	Type	cell1	cell2
4631	ACVR_1B2A receptor_BMP3	Epi_FABP4.FibSmo	1	0.063	Epi_FABP4	FibSmo	Bladder_cDNA	Epi	FibSmo	Epi_FibSmo	Epi	FibSmo
4632	ACVR_1B2A receptor_BMP3	Epi_FABP4.Mac	1	0	Epi_FABP4	Mac	Bladder_cDNA	Epi	Mac	Epi_Myeloid	Epi	Myeloid
4633	ACVR_1B2A receptor_BMP3	Epi_FABP4.Mon	1	0	Epi_FABP4	Mon	Bladder_cDNA	Epi	Mon	Epi_Myeloid	Epi	Myeloid
4634	ACVR_1B2A receptor_BMP3	Epi_FABP4.NK	1	0	Epi_FABP4	NK	Bladder_cDNA	Epi	NK	Epi_NK	Epi	NK
4635	ACVR_1B2A receptor_BMP3	Epi_FABP4.Smo	1	0	Epi_FABP4	Smo	Bladder_cDNA	Epi	Smo	Epi_Smo	Epi	Smo
4636	ACVR_1B2A receptor_BMP3	Fib.BEC	1	0	Fib	BEC	Bladder_cDNA	Fib	BEC	Fib_Endo	Fib	Endo
4637	ACVR_1B2A receptor_BMP3	Fib.CD4_TCM	1	0	Fib	CD4_TCM	Bladder_cDNA	Fib	CD4_TCM	Fib_CD4	Fib	CD4
4638	ACVR_1B2A receptor_BMP3	Fib.CD4_Th1	1	0	Fib	CD4_Th1	Bladder_cDNA	Fib	CD4_Th1	Fib_CD4	Fib	CD4
4639	ACVR_1B2A receptor_BMP3	Fib.CD4_TRM	1	0	Fib	CD4_TRM	Bladder_cDNA	Fib	CD4_TRM	Fib_CD4	Fib	CD4
4640	ACVR_1B2A receptor_BMP3	Fib.CD8_TEFF	1	0	Fib	CD8_TEFF	Bladder_cDNA	Fib	CD8_TEFF	Fib_CD8	Fib	CD8
4641	ACVR_1B2A receptor_BMP3	Fib.CD8_TEM	1	0	Fib	CD8_TEM	Bladder_cDNA	Fib	CD8_TEM	Fib_CD8	Fib	CD8
4642	ACVR_1B2A receptor_BMP3	Fib.CD8_TRM	1	0	Fib	CD8_TRM	Bladder_cDNA	Fib	CD8_TRM	Fib_CD8	Fib	CD8
4643	ACVR_1B2A receptor_BMP3	Fib.DC	1	0	Fib	DC	Bladder_cDNA	Fib	DC	Fib_Myeloid	Fib	Myeloid
4644	ACVR_1B2A receptor_BMP3	Fib.Epi_FABP4	1	0.095	Fib	Epi_FABP4	Bladder_cDNA	Fib	Epi	Fib_Epi	Fib	Epi
4645	ACVR_1B2A receptor_BMP3	Fib.Fib	1	0	Fib	Fib	Bladder_cDNA	Fib	Fib	Fib_Fib	Fib	Fib
4646	ACVR_1B2A receptor_BMP3	Fib.FibSmo	1	0.047	Fib	FibSmo	Bladder_cDNA	Fib	FibSmo	Fib_FibSmo	Fib	FibSmo
4647	ACVR_1B2A receptor_BMP3	Fib.Mac	1	0	Fib	Mac	Bladder_cDNA	Fib	Mac	Fib_Myeloid	Fib	Myeloid
4648	ACVR_1B2A receptor_BMP3	Fib.Mon	1	0	Fib	Mon	Bladder_cDNA	Fib	Mon	Fib_Myeloid	Fib	Myeloid
4649	ACVR_1B2A receptor_BMP3	Fib.NK	1	0	Fib	NK	Bladder_cDNA	Fib	NK	Fib_NK	Fib	NK
4650	ACVR_1B2A receptor_BMP3	Fib.Smo	1	0	Fib	Smo	Bladder_cDNA	Fib	Smo	Fib_Smo	Fib	Smo
4651	ACVR_1B2A receptor_BMP3	FibSmo.BEC	1	0	FibSmo	BEC	Bladder_cDNA	FibSmo	BEC	FibSmo_Endo	FibSmo	Endo
4652	ACVR_1B2A receptor_BMP3	FibSmo.CD4_TCM	1	0	FibSmo	CD4_TCM	Bladder_cDNA	FibSmo	CD4_TCM	FibSmo_CD4	FibSmo	CD4
4653	ACVR_1B2A receptor_BMP3	FibSmo.CD4_Th1	1	0	FibSmo	CD4_Th1	Bladder_cDNA	FibSmo	CD4_Th1	FibSmo_CD4	FibSmo	CD4
4654	ACVR_1B2A receptor_BMP3	FibSmo.CD4_TRM	1	0	FibSmo	CD4_TRM	Bladder_cDNA	FibSmo	CD4_TRM	FibSmo_CD4	FibSmo	CD4
4655	ACVR_1B2A receptor_BMP3	FibSmo.CD8_TEFF	1	0	FibSmo	CD8_TEFF	Bladder_cDNA	FibSmo	CD8_TEFF	FibSmo_CD8	FibSmo	CD8
4656	ACVR_1B2A receptor_BMP3	FibSmo.CD8_TEM	1	0	FibSmo	CD8_TEM	Bladder_cDNA	FibSmo	CD8_TEM	FibSmo_CD8	FibSmo	CD8
4657	ACVR_1B2A receptor_BMP3	FibSmo.CD8_TRM	1	0	FibSmo	CD8_TRM	Bladder_cDNA	FibSmo	CD8_TRM	FibSmo_CD8	FibSmo	CD8
4658	ACVR_1B2A receptor_BMP3	FibSmo.DC	1	0	FibSmo	DC	Bladder_cDNA	FibSmo	DC	FibSmo_Myeloid	FibSmo	Myeloid
4659	ACVR_1B2A receptor_BMP3	FibSmo.Epi_FABP4	1	0.077	FibSmo	Epi_FABP4	Bladder_cDNA	FibSmo	Epi	FibSmo_Epi	FibSmo	Epi
4660	ACVR_1B2A receptor_BMP3	FibSmo.Fib	1	0	FibSmo	Fib	Bladder_cDNA	FibSmo	Fib	FibSmo_Fib	FibSmo	Fib
4661	ACVR_1B2A receptor_BMP3	FibSmo.FibSmo	1	0.029	FibSmo	FibSmo	Bladder_cDNA	FibSmo	FibSmo	FibSmo_FibSmo	FibSmo	FibSmo
4662	ACVR_1B2A receptor_BMP3	FibSmo.Mac	1	0	FibSmo	Mac	Bladder_cDNA	FibSmo	Mac	FibSmo_Myeloid	FibSmo	Myeloid
4663	ACVR_1B2A receptor_BMP3	FibSmo.Mon	1	0	FibSmo	Mon	Bladder_cDNA	FibSmo	Mon	FibSmo_Myeloid	FibSmo	Myeloid
4664	ACVR_1B2A receptor_BMP3	FibSmo.NK	1	0	FibSmo	NK	Bladder_cDNA	FibSmo	NK	FibSmo_NK	FibSmo	NK
4665	ACVR_1B2A receptor_BMP3	FibSmo.Smo	1	0	FibSmo	Smo	Bladder_cDNA	FibSmo	Smo	FibSmo_Smo	FibSmo	Smo
4666	ACVR_1B2A receptor_BMP3	Mac.BEC	1	0	Mac	BEC	Bladder_cDNA	Mac	BEC	Myeloid_Endo	Myeloid	Endo
4667	ACVR_1B2A receptor_BMP3	Mac.CD4_TCM	1	0	Mac	CD4_TCM	Bladder_cDNA	Mac	CD4_TCM	Myeloid_CD4	Myeloid	CD4
4668	ACVR_1B2A receptor_BMP3	Mac.CD4_Th1	1	0	Mac	CD4_Th1	Bladder_cDNA	Mac	CD4_Th1	Myeloid_CD4	Myeloid	CD4
4669	ACVR_1B2A receptor_BMP3	Mac.CD4_TRM	1	0	Mac	CD4_TRM	Bladder_cDNA	Mac	CD4_TRM	Myeloid_CD4	Myeloid	CD4
4670	ACVR_1B2A receptor_BMP3	Mac.CD8_TEFF	1	0	Mac	CD8_TEFF	Bladder_cDNA	Mac	CD8_TEFF	Myeloid_CD8	Myeloid	CD8
4671	ACVR_1B2A receptor_BMP3	Mac.CD8_TEM	1	0	Mac	CD8_TEM	Bladder_cDNA	Mac	CD8_TEM	Myeloid_CD8	Myeloid	CD8
4672	ACVR_1B2A receptor_BMP3	Mac.CD8_TRM	1	0	Mac	CD8_TRM	Bladder_cDNA	Mac	CD8_TRM	Myeloid_CD8	Myeloid	CD8
4673	ACVR_1B2A receptor_BMP3	Mac.DC	1	0	Mac	DC	Bladder_cDNA	Mac	DC	Myeloid_Myeloid	Myeloid	Myeloid
4674	ACVR_1B2A receptor_BMP3	Mac.Epi_FABP4	1	0.071	Mac	Epi_FABP4	Bladder_cDNA	Mac	Epi	Myeloid_Epi	Myeloid	Epi
4675	ACVR_1B2A receptor_BMP3	Mac.Fib	1	0	Mac	Fib	Bladder_cDNA	Mac	Fib	Myeloid_Fib	Myeloid	Fib
4676	ACVR_1B2A receptor_BMP3	Mac.FibSmo	1	0.023	Mac	FibSmo	Bladder_cDNA	Mac	FibSmo	Myeloid_FibSmo	Myeloid	FibSmo
4677	ACVR_1B2A receptor_BMP3	Mac.Mac	1	0	Mac	Mac	Bladder_cDNA	Mac	Mac	Myeloid_Myeloid	Myeloid	Myeloid
4678	ACVR_1B2A receptor_BMP3	Mac.Mon	1	0	Mac	Mon	Bladder_cDNA	Mac	Mon	Myeloid_Myeloid	Myeloid	Myeloid
4679	ACVR_1B2A receptor_BMP3	Mac.NK	1	0	Mac	NK	Bladder_cDNA	Mac	NK	Myeloid_NK	Myeloid	NK
4680	ACVR_1B2A receptor_BMP3	Mac.Smo	1	0	Mac	Smo	Bladder_cDNA	Mac	Smo	Myeloid_Smo	Myeloid	Smo
4681	ACVR_1B2A receptor_BMP3	Mon.BEC	1	0	Mon	BEC	Bladder_cDNA	Mon	BEC	Myeloid_Endo	Myeloid	Endo
4682	ACVR_1B2A receptor_BMP3	Mon.CD4_TCM	1	0	Mon	CD4_TCM	Bladder_cDNA	Mon	CD4_TCM	Myeloid_CD4	Myeloid	CD4
4683	ACVR_1B2A receptor_BMP3	Mon.CD4_Th1	1	0	Mon	CD4_Th1	Bladder_cDNA	Mon	CD4_Th1	Myeloid_CD4	Myeloid	CD4
4684	ACVR_1B2A receptor_BMP3	Mon.CD4_TRM	1	0	Mon	CD4_TRM	Bladder_cDNA	Mon	CD4_TRM	Myeloid_CD4	Myeloid	CD4
4685	ACVR_1B2A receptor_BMP3	Mon.CD8_TEFF	1	0	Mon	CD8_TEFF	Bladder_cDNA	Mon	CD8_TEFF	Myeloid_CD8	Myeloid	CD8
4686	ACVR_1B2A receptor_BMP3	Mon.CD8_TEM	1	0	Mon	CD8_TEM	Bladder_cDNA	Mon	CD8_TEM	Myeloid_CD8	Myeloid	CD8
4687	ACVR_1B2A receptor_BMP3	Mon.CD8_TRM	1	0	Mon	CD8_TRM	Bladder_cDNA	Mon	CD8_TRM	Myeloid_CD8	Myeloid	CD8
4688	ACVR_1B2A receptor_BMP3	Mon.DC	1	0	Mon	DC	Bladder_cDNA	Mon	DC	Myeloid_Myeloid	Myeloid	Myeloid
4689	ACVR_1B2A receptor_BMP3	Mon.Epi_FABP4	1	0.072	Mon	Epi_FABP4	Bladder_cDNA	Mon	Epi	Myeloid_Epi	Myeloid	Epi
4690	ACVR_1B2A receptor_BMP3	Mon.Fib	1	0	Mon	Fib	Bladder_cDNA	Mon	Fib	Myeloid_Fib	Myeloid	Fib
4691	ACVR_1B2A receptor_BMP3	Mon.FibSmo	1	0.023	Mon	FibSmo	Bladder_cDNA	Mon	FibSmo	Myeloid_FibSmo	Myeloid	FibSmo
4692	ACVR_1B2A receptor_BMP3	Mon.Mac	1	0	Mon	Mac	Bladder_cDNA	Mon	Mac	Myeloid_Myeloid	Myeloid	Myeloid
4693	ACVR_1B2A receptor_BMP3	Mon.Mon	1	0	Mon	Mon	Bladder_cDNA	Mon	Mon	Myeloid_Myeloid	Myeloid	Myeloid
4694	ACVR_1B2A receptor_BMP3	Mon.NK	1	0	Mon	NK	Bladder_cDNA	Mon	NK	Myeloid_NK	Myeloid	NK
4695	ACVR_1B2A receptor_BMP3	Mon.Smo	1	0	Mon	Smo	Bladder_cDNA	Mon	Smo	Myeloid_Smo	Myeloid	Smo
4696	ACVR_1B2A receptor_BMP3	NK.BEC	1	0	NK	BEC	Bladder_cDNA	NK	BEC	NK_Endo	NK	Endo
4697	ACVR_1B2A receptor_BMP3	NK.CD4_TCM	1	0	NK	CD4_TCM	Bladder_cDNA	NK	CD4_TCM	NK_CD4	NK	CD4
4698	ACVR_1B2A receptor_BMP3	NK.CD4_Th1	1	0	NK	CD4_Th1	Bladder_cDNA	NK	CD4_Th1	NK_CD4	NK	CD4
4699	ACVR_1B2A receptor_BMP3	NK.CD4_TRM	1	0	NK	CD4_TRM	Bladder_cDNA	NK	CD4_TRM	NK_CD4	NK	CD4
4700	ACVR_1B2A receptor_BMP3	NK.CD8_TEFF	1	0	NK	CD8_TEFF	Bladder_cDNA	NK	CD8_TEFF	NK_CD8	NK	CD8
4701	ACVR_1B2A receptor_BMP3	NK.CD8_TEM	1	0	NK	CD8_TEM	Bladder_cDNA	NK	CD8_TEM	NK_CD8	NK	CD8
4702	ACVR_1B2A receptor_BMP3	NK.CD8_TRM	1	0	NK	CD8_TRM	Bladder_cDNA	NK	CD8_TRM	NK_CD8	NK	CD8
4703	ACVR_1B2A receptor_BMP3	NK.DC	1	0	NK	DC	Bladder_cDNA	NK	DC	NK_Myeloid	NK	Myeloid
4704	ACVR_1B2A receptor_BMP3	NK.Epi_FABP4	1	0.075	NK	Epi_FABP4	Bladder_cDNA	NK	Epi	NK_Epi	NK	Epi
4705	ACVR_1B2A receptor_BMP3	NK.Fib	1	0	NK	Fib	Bladder_cDNA	NK	Fib	NK_Fib	NK	Fib
4706	ACVR_1B2A receptor_BMP3	NK.FibSmo	1	0.027	NK	FibSmo	Bladder_cDNA	NK	FibSmo	NK_FibSmo	NK	FibSmo
4707	ACVR_1B2A receptor_BMP3	NK.Mac	1	0	NK	Mac	Bladder_cDNA	NK	Mac	NK_Myeloid	NK	Myeloid
4708	ACVR_1B2A receptor_BMP3	NK.Mon	1	0	NK	Mon	Bladder_cDNA	NK	Mon	NK_Myeloid	NK	Myeloid
4709	ACVR_1B2A receptor_BMP3	NK.NK	1	0	NK	NK	Bladder_cDNA	NK	NK	NK_NK	NK	NK
4710	ACVR_1B2A receptor_BMP3	NK.Smo	1	0	NK	Smo	Bladder_cDNA	NK	Smo	NK_Smo	NK	Smo
4711	ACVR_1B2A receptor_BMP3	Smo.BEC	1	0	Smo	BEC	Bladder_cDNA	Smo	BEC	Smo_Endo	Smo	Endo
4712	ACVR_1B2A receptor_BMP3	Smo.CD4_TCM	1	0	Smo	CD4_TCM	Bladder_cDNA	Smo	CD4_TCM	Smo_CD4	Smo	CD4
4713	ACVR_1B2A receptor_BMP3	Smo.CD4_Th1	1	0	Smo	CD4_Th1	Bladder_cDNA	Smo	CD4_Th1	Smo_CD4	Smo	CD4
4714	ACVR_1B2A receptor_BMP3	Smo.CD4_TRM	1	0	Smo	CD4_TRM	Bladder_cDNA	Smo	CD4_TRM	Smo_CD4	Smo	CD4
4715	ACVR_1B2A receptor_BMP3	Smo.CD8_TEFF	1	0	Smo	CD8_TEFF	Bladder_cDNA	Smo	CD8_TEFF	Smo_CD8	Smo	CD8
4716	ACVR_1B2A receptor_BMP3	Smo.CD8_TEM	1	0	Smo	CD8_TEM	Bladder_cDNA	Smo	CD8_TEM	Smo_CD8	Smo	CD8
4717	ACVR_1B2A receptor_BMP3	Smo.CD8_TRM	1	0	Smo	CD8_TRM	Bladder_cDNA	Smo	CD8_TRM	Smo_CD8	Smo	CD8
4718	ACVR_1B2A receptor_BMP3	Smo.DC	1	0	Smo	DC	Bladder_cDNA	Smo	DC	Smo_Myeloid	Smo	Myeloid
4719	ACVR_1B2A receptor_BMP3	Smo.Epi_FABP4	1	0.079	Smo	Epi_FABP4	Bladder_cDNA	Smo	Epi	Smo_Epi	Smo	Epi
4720	ACVR_1B2A receptor_BMP3	Smo.Fib	1	0	Smo	Fib	Bladder_cDNA	Smo	Fib	Smo_Fib	Smo	Fib
4721	ACVR_1B2A receptor_BMP3	Smo.FibSmo	1	0.031	Smo	FibSmo	Bladder_cDNA	Smo	FibSmo	Smo_FibSmo	Smo	FibSmo
4722	ACVR_1B2A receptor_BMP3	Smo.Mac	1	0	Smo	Mac	Bladder_cDNA	Smo	Mac	Smo_Myeloid	Smo	Myeloid
4723	ACVR_1B2A receptor_BMP3	Smo.Mon	1	0	Smo	Mon	Bladder_cDNA	Smo	Mon	Smo_Myeloid	Smo	Myeloid
4724	ACVR_1B2A receptor_BMP3	Smo.NK	1	0	Smo	NK	Bladder_cDNA	Smo	NK	Smo_NK	Smo	NK
4725	ACVR_1B2A receptor_BMP3	Smo.Smo	1	0	Smo	Smo	Bladder_cDNA	Smo	Smo	Smo_Smo	Smo	Smo
4726	ACVR_1B2A receptor_GDF11	BEC.BEC	1	0.03	BEC	BEC	Bladder_cDNA	BEC	BEC	Endo_Endo	Endo	Endo
4727	ACVR_1B2A receptor_GDF11	BEC.CD4_TCM	1	0.054	BEC	CD4_TCM	Bladder_cDNA	BEC	CD4_TCM	Endo_CD4	Endo	CD4
4728	ACVR_1B2A receptor_GDF11	BEC.CD4_Th1	1	0.051	BEC	CD4_Th1	Bladder_cDNA	BEC	CD4_Th1	Endo_CD4	Endo	CD4
4729	ACVR_1B2A receptor_GDF11	BEC.CD4_TRM	1	0.039	BEC	CD4_TRM	Bladder_cDNA	BEC	CD4_TRM	Endo_CD4	Endo	CD4
4730	ACVR_1B2A receptor_GDF11	BEC.CD8_TEFF	1	0	BEC	CD8_TEFF	Bladder_cDNA	BEC	CD8_TEFF	Endo_CD8	Endo	CD8
4731	ACVR_1B2A receptor_GDF11	BEC.CD8_TEM	1	0.044	BEC	CD8_TEM	Bladder_cDNA	BEC	CD8_TEM	Endo_CD8	Endo	CD8
4732	ACVR_1B2A receptor_GDF11	BEC.CD8_TRM	1	0.038	BEC	CD8_TRM	Bladder_cDNA	BEC	CD8_TRM	Endo_CD8	Endo	CD8
4733	ACVR_1B2A receptor_GDF11	BEC.DC	1	0.03	BEC	DC	Bladder_cDNA	BEC	DC	Endo_Myeloid	Endo	Myeloid
4734	ACVR_1B2A receptor_GDF11	BEC.Epi_FABP4	1	0.025	BEC	Epi_FABP4	Bladder_cDNA	BEC	Epi	Endo_Epi	Endo	Epi
4735	ACVR_1B2A receptor_GDF11	BEC.Fib	1	0.045	BEC	Fib	Bladder_cDNA	BEC	Fib	Endo_Fib	Endo	Fib
4736	ACVR_1B2A receptor_GDF11	BEC.FibSmo	1	0.052	BEC	FibSmo	Bladder_cDNA	BEC	FibSmo	Endo_FibSmo	Endo	FibSmo
4737	ACVR_1B2A receptor_GDF11	BEC.Mac	1	0.029	BEC	Mac	Bladder_cDNA	BEC	Mac	Endo_Myeloid	Endo	Myeloid
4738	ACVR_1B2A receptor_GDF11	BEC.Mon	1	0	BEC	Mon	Bladder_cDNA	BEC	Mon	Endo_Myeloid	Endo	Myeloid
4739	ACVR_1B2A receptor_GDF11	BEC.NK	1	0	BEC	NK	Bladder_cDNA	BEC	NK	Endo_NK	Endo	NK
4740	ACVR_1B2A receptor_GDF11	BEC.Smo	1	0.056	BEC	Smo	Bladder_cDNA	BEC	Smo	Endo_Smo	Endo	Smo
4741	ACVR_1B2A receptor_GDF11	CD4_TCM.BEC	1	0	CD4_TCM	BEC	Bladder_cDNA	CD4_TCM	BEC	CD4_Endo	CD4	Endo
4742	ACVR_1B2A receptor_GDF11	CD4_TCM.CD4_TCM	1	0	CD4_TCM	CD4_TCM	Bladder_cDNA	CD4_TCM	CD4_TCM	CD4_CD4	CD4	CD4
4743	ACVR_1B2A receptor_GDF11	CD4_TCM.CD4_Th1	1	0	CD4_TCM	CD4_Th1	Bladder_cDNA	CD4_TCM	CD4_Th1	CD4_CD4	CD4	CD4
4744	ACVR_1B2A receptor_GDF11	CD4_TCM.CD4_TRM	1	0	CD4_TCM	CD4_TRM	Bladder_cDNA	CD4_TCM	CD4_TRM	CD4_CD4	CD4	CD4
4745	ACVR_1B2A receptor_GDF11	CD4_TCM.CD8_TEFF	1	0	CD4_TCM	CD8_TEFF	Bladder_cDNA	CD4_TCM	CD8_TEFF	CD4_CD8	CD4	CD8
4746	ACVR_1B2A receptor_GDF11	CD4_TCM.CD8_TEM	1	0	CD4_TCM	CD8_TEM	Bladder_cDNA	CD4_TCM	CD8_TEM	CD4_CD8	CD4	CD8
4747	ACVR_1B2A receptor_GDF11	CD4_TCM.CD8_TRM	1	0	CD4_TCM	CD8_TRM	Bladder_cDNA	CD4_TCM	CD8_TRM	CD4_CD8	CD4	CD8
4748	ACVR_1B2A receptor_GDF11	CD4_TCM.DC	1	0	CD4_TCM	DC	Bladder_cDNA	CD4_TCM	DC	CD4_Myeloid	CD4	Myeloid
4749	ACVR_1B2A receptor_GDF11	CD4_TCM.Epi_FABP4	1	0	CD4_TCM	Epi_FABP4	Bladder_cDNA	CD4_TCM	Epi	CD4_Epi	CD4	Epi
4750	ACVR_1B2A receptor_GDF11	CD4_TCM.Fib	1	0	CD4_TCM	Fib	Bladder_cDNA	CD4_TCM	Fib	CD4_Fib	CD4	Fib
4751	ACVR_1B2A receptor_GDF11	CD4_TCM.FibSmo	1	0	CD4_TCM	FibSmo	Bladder_cDNA	CD4_TCM	FibSmo	CD4_FibSmo	CD4	FibSmo
4752	ACVR_1B2A receptor_GDF11	CD4_TCM.Mac	1	0	CD4_TCM	Mac	Bladder_cDNA	CD4_TCM	Mac	CD4_Myeloid	CD4	Myeloid
4753	ACVR_1B2A receptor_GDF11	CD4_TCM.Mon	1	0	CD4_TCM	Mon	Bladder_cDNA	CD4_TCM	Mon	CD4_Myeloid	CD4	Myeloid
4754	ACVR_1B2A receptor_GDF11	CD4_TCM.NK	1	0	CD4_TCM	NK	Bladder_cDNA	CD4_TCM	NK	CD4_NK	CD4	NK
4755	ACVR_1B2A receptor_GDF11	CD4_TCM.Smo	1	0	CD4_TCM	Smo	Bladder_cDNA	CD4_TCM	Smo	CD4_Smo	CD4	Smo
4756	ACVR_1B2A receptor_GDF11	CD4_Th1.BEC	1	0	CD4_Th1	BEC	Bladder_cDNA	CD4_Th1	BEC	CD4_Endo	CD4	Endo
4757	ACVR_1B2A receptor_GDF11	CD4_Th1.CD4_TCM	1	0	CD4_Th1	CD4_TCM	Bladder_cDNA	CD4_Th1	CD4_TCM	CD4_CD4	CD4	CD4
4758	ACVR_1B2A receptor_GDF11	CD4_Th1.CD4_Th1	1	0	CD4_Th1	CD4_Th1	Bladder_cDNA	CD4_Th1	CD4_Th1	CD4_CD4	CD4	CD4
4759	ACVR_1B2A receptor_GDF11	CD4_Th1.CD4_TRM	1	0	CD4_Th1	CD4_TRM	Bladder_cDNA	CD4_Th1	CD4_TRM	CD4_CD4	CD4	CD4
4760	ACVR_1B2A receptor_GDF11	CD4_Th1.CD8_TEFF	1	0	CD4_Th1	CD8_TEFF	Bladder_cDNA	CD4_Th1	CD8_TEFF	CD4_CD8	CD4	CD8
4761	ACVR_1B2A receptor_GDF11	CD4_Th1.CD8_TEM	1	0	CD4_Th1	CD8_TEM	Bladder_cDNA	CD4_Th1	CD8_TEM	CD4_CD8	CD4	CD8
4762	ACVR_1B2A receptor_GDF11	CD4_Th1.CD8_TRM	1	0	CD4_Th1	CD8_TRM	Bladder_cDNA	CD4_Th1	CD8_TRM	CD4_CD8	CD4	CD8
4763	ACVR_1B2A receptor_GDF11	CD4_Th1.DC	1	0	CD4_Th1	DC	Bladder_cDNA	CD4_Th1	DC	CD4_Myeloid	CD4	Myeloid
4764	ACVR_1B2A receptor_GDF11	CD4_Th1.Epi_FABP4	1	0	CD4_Th1	Epi_FABP4	Bladder_cDNA	CD4_Th1	Epi	CD4_Epi	CD4	Epi
4765	ACVR_1B2A receptor_GDF11	CD4_Th1.Fib	1	0	CD4_Th1	Fib	Bladder_cDNA	CD4_Th1	Fib	CD4_Fib	CD4	Fib
4766	ACVR_1B2A receptor_GDF11	CD4_Th1.FibSmo	1	0	CD4_Th1	FibSmo	Bladder_cDNA	CD4_Th1	FibSmo	CD4_FibSmo	CD4	FibSmo
4767	ACVR_1B2A receptor_GDF11	CD4_Th1.Mac	1	0	CD4_Th1	Mac	Bladder_cDNA	CD4_Th1	Mac	CD4_Myeloid	CD4	Myeloid
4768	ACVR_1B2A receptor_GDF11	CD4_Th1.Mon	1	0	CD4_Th1	Mon	Bladder_cDNA	CD4_Th1	Mon	CD4_Myeloid	CD4	Myeloid
4769	ACVR_1B2A receptor_GDF11	CD4_Th1.NK	1	0	CD4_Th1	NK	Bladder_cDNA	CD4_Th1	NK	CD4_NK	CD4	NK
4770	ACVR_1B2A receptor_GDF11	CD4_Th1.Smo	1	0	CD4_Th1	Smo	Bladder_cDNA	CD4_Th1	Smo	CD4_Smo	CD4	Smo
4771	ACVR_1B2A receptor_GDF11	CD4_TRM.BEC	1	0.018	CD4_TRM	BEC	Bladder_cDNA	CD4_TRM	BEC	CD4_Endo	CD4	Endo
4772	ACVR_1B2A receptor_GDF11	CD4_TRM.CD4_TCM	1	0.042	CD4_TRM	CD4_TCM	Bladder_cDNA	CD4_TRM	CD4_TCM	CD4_CD4	CD4	CD4
4773	ACVR_1B2A receptor_GDF11	CD4_TRM.CD4_Th1	1	0.04	CD4_TRM	CD4_Th1	Bladder_cDNA	CD4_TRM	CD4_Th1	CD4_CD4	CD4	CD4
4774	ACVR_1B2A receptor_GDF11	CD4_TRM.CD4_TRM	1	0.027	CD4_TRM	CD4_TRM	Bladder_cDNA	CD4_TRM	CD4_TRM	CD4_CD4	CD4	CD4
4775	ACVR_1B2A receptor_GDF11	CD4_TRM.CD8_TEFF	1	0	CD4_TRM	CD8_TEFF	Bladder_cDNA	CD4_TRM	CD8_TEFF	CD4_CD8	CD4	CD8
4776	ACVR_1B2A receptor_GDF11	CD4_TRM.CD8_TEM	1	0.032	CD4_TRM	CD8_TEM	Bladder_cDNA	CD4_TRM	CD8_TEM	CD4_CD8	CD4	CD8
4777	ACVR_1B2A receptor_GDF11	CD4_TRM.CD8_TRM	1	0.026	CD4_TRM	CD8_TRM	Bladder_cDNA	CD4_TRM	CD8_TRM	CD4_CD8	CD4	CD8
4778	ACVR_1B2A receptor_GDF11	CD4_TRM.DC	1	0.018	CD4_TRM	DC	Bladder_cDNA	CD4_TRM	DC	CD4_Myeloid	CD4	Myeloid
4779	ACVR_1B2A receptor_GDF11	CD4_TRM.Epi_FABP4	1	0.013	CD4_TRM	Epi_FABP4	Bladder_cDNA	CD4_TRM	Epi	CD4_Epi	CD4	Epi
4780	ACVR_1B2A receptor_GDF11	CD4_TRM.Fib	1	0.033	CD4_TRM	Fib	Bladder_cDNA	CD4_TRM	Fib	CD4_Fib	CD4	Fib
4781	ACVR_1B2A receptor_GDF11	CD4_TRM.FibSmo	1	0.04	CD4_TRM	FibSmo	Bladder_cDNA	CD4_TRM	FibSmo	CD4_FibSmo	CD4	FibSmo
4782	ACVR_1B2A receptor_GDF11	CD4_TRM.Mac	1	0.017	CD4_TRM	Mac	Bladder_cDNA	CD4_TRM	Mac	CD4_Myeloid	CD4	Myeloid
4783	ACVR_1B2A receptor_GDF11	CD4_TRM.Mon	1	0	CD4_TRM	Mon	Bladder_cDNA	CD4_TRM	Mon	CD4_Myeloid	CD4	Myeloid
4784	ACVR_1B2A receptor_GDF11	CD4_TRM.NK	1	0	CD4_TRM	NK	Bladder_cDNA	CD4_TRM	NK	CD4_NK	CD4	NK
4785	ACVR_1B2A receptor_GDF11	CD4_TRM.Smo	1	0.044	CD4_TRM	Smo	Bladder_cDNA	CD4_TRM	Smo	CD4_Smo	CD4	Smo
4786	ACVR_1B2A receptor_GDF11	CD8_TEFF.BEC	1	0	CD8_TEFF	BEC	Bladder_cDNA	CD8_TEFF	BEC	CD8_Endo	CD8	Endo
4787	ACVR_1B2A receptor_GDF11	CD8_TEFF.CD4_TCM	1	0	CD8_TEFF	CD4_TCM	Bladder_cDNA	CD8_TEFF	CD4_TCM	CD8_CD4	CD8	CD4
4788	ACVR_1B2A receptor_GDF11	CD8_TEFF.CD4_Th1	1	0	CD8_TEFF	CD4_Th1	Bladder_cDNA	CD8_TEFF	CD4_Th1	CD8_CD4	CD8	CD4
4789	ACVR_1B2A receptor_GDF11	CD8_TEFF.CD4_TRM	1	0	CD8_TEFF	CD4_TRM	Bladder_cDNA	CD8_TEFF	CD4_TRM	CD8_CD4	CD8	CD4
